"LONG"	"LAT"	"Date"	"month"	"year"	"long"	"lat"
"1084"	"79 25.9999800000003W"	"9. 46.00002S"	1977-10-20	10	1978	"-79.433333"	"-9.766667"
"1085"	"78 27.0000000000002W"	"11 36S"	1977-10-20	10	1978	"-78.45"	"-11.6"
"1086"	"78 2.99999999999983W"	"13 30S"	1977-10-20	10	1978	"-78.05"	"-13.5"
"1087"	"77 35.9999999999997W"	"13 13.99998S"	1977-10-20	10	1978	"-77.6"	"-13.233333"
"1088"	"77 46.0000199999999W"	"14 28.99998S"	1977-10-20	10	1978	"-77.766667"	"-14.483333"
"1089"	"76 31.9999799999999W"	"13 46.00002S"	1977-10-20	10	1978	"-76.533333"	"-13.766667"
"1090"	"76 58.0000200000001W"	"15 15S"	1977-10-20	10	1978	"-76.966667"	"-15.25"
"1091"	"78 16.9999799999999W"	"9. 48S"	1977-10-20	10	1978	"-78.283333"	"-9.8"
"1092"	"78 46.0000199999999W"	"9. 18S"	1977-10-20	10	1978	"-78.766667"	"-9.3"
"1093"	"78 24.0000000000003W"	"9. 40.99998S"	1977-10-20	10	1978	"-78.4"	"-9.683333"
"1094"	"79 10.9999800000003W"	"9. 52.00002S"	1977-10-20	10	1978	"-79.183333"	"-9.866667"
"1095"	"77 16.0000199999999W"	"12 18S"	1977-10-21	10	1978	"-77.266667"	"-12.3"
"1096"	"76 43.0000200000001W"	"12 46.00002S"	1977-10-21	10	1978	"-76.716667"	"-12.766667"
"1097"	"76 35.9999999999997W"	"12 54S"	1977-10-21	10	1978	"-76.6"	"-12.9"
"1098"	"76 39.0000000000003W"	"13 58.99998S"	1977-10-21	10	1978	"-76.65"	"-13.983333"
"1099"	"75 58.0000200000001W"	"14 37.99998S"	1977-10-21	10	1978	"-75.966667"	"-14.633333"
"1100"	"79 2.99999999999983W"	"8. 48S"	1977-10-22	10	1978	"-79.05"	"-8.8"
"1101"	"79 22.9999799999996W"	"9. 5.99999999999998S"	1977-10-22	10	1978	"-79.383333"	"-9.1"
"1102"	"79 9.00000000000034W"	"9. 12S"	1977-10-23	10	1978	"-79.15"	"-9.2"
"1103"	"79 4.00001999999972W"	"8. 42S"	1977-10-23	10	1978	"-79.066667"	"-8.7"
"1104"	"79 13.0000200000001W"	"8. 42S"	1977-10-23	10	1978	"-79.216667"	"-8.7"
"1105"	"79 12.0000000000002W"	"8. 46.00002S"	1977-10-23	10	1978	"-79.2"	"-8.766667"
"1106"	"79 42.0000000000002W"	"8. 25.99998S"	1977-10-24	10	1978	"-79.7"	"-8.433333"
"1107"	"79 46.0000199999999W"	"8. 46.00002S"	1977-10-24	10	1978	"-79.766667"	"-8.766667"
"1108"	"80 19.0000199999997W"	"7. 57S"	1977-10-25	10	1978	"-80.316667"	"-7.95"
"1109"	"80 46.0000199999999W"	"7. 13.99998S"	1977-10-25	10	1978	"-80.766667"	"-7.233333"
"1110"	"80 31.9999799999999W"	"7. 5.99999999999998S"	1977-10-25	10	1978	"-80.533333"	"-7.1"
"1111"	"79 46.9999799999999W"	"7. 46.00002S"	1977-10-25	10	1978	"-79.783333"	"-7.766667"
"1112"	"80 1.99997999999994W"	"7. 28.00002S"	1977-10-25	10	1978	"-80.033333"	"-7.466667"
"1113"	"79 55.9999800000003W"	"7. 19.00002S"	1977-10-25	10	1978	"-79.933333"	"-7.316667"
"1114"	"80 9.00000000000034W"	"7. 13.99998S"	1977-10-25	10	1978	"-80.15"	"-7.233333"
"1115"	"80 12.0000000000002W"	"7. 10.99998S"	1977-10-25	10	1978	"-80.2"	"-7.183333"
"1116"	"80 31.9999799999999W"	"7. 28.00002S"	1977-10-25	10	1978	"-80.533333"	"-7.466667"
"1117"	"76 24.4999799999999W"	"14 23.29998S"	1978-03-15	3	1978	"-76.408333"	"-14.388333"
"1118"	"76 22.9999799999996W"	"13 34.99998S"	1978-03-15	3	1978	"-76.383333"	"-13.583333"
"1119"	"76 30.7999800000002W"	"13 5.70000000000004S"	1978-03-15	3	1978	"-76.513333"	"-13.095"
"1120"	"76 37.0999800000004W"	"12 51.3S"	1978-03-15	3	1978	"-76.618333"	"-12.855"
"1121"	"76 55.4999999999998W"	"12 21.49998S"	1978-03-15	3	1978	"-76.925"	"-12.358333"
"1122"	"75 9.30000000000007W"	"15 43.99998S"	1978-03-17	3	1978	"-75.155"	"-15.733333"
"1123"	"75 52.2000000000003W"	"14 59.4S"	1978-03-18	3	1978	"-75.87"	"-14.99"
"1124"	"76 14.2000199999998W"	"14 33.9S"	1978-03-18	3	1978	"-76.236667"	"-14.565"
"1125"	"76 33.6000000000001W"	"14 24.19998S"	1978-03-18	3	1978	"-76.56"	"-14.403333"
"1126"	"76 32.9999999999998W"	"13 28.8S"	1978-03-19	3	1978	"-76.55"	"-13.48"
"1127"	"76 32.2999799999997W"	"13 12.9S"	1978-03-19	3	1978	"-76.538333"	"-13.215"
"1128"	"76 49.60002W"	"12 53.20002S"	1978-03-19	3	1978	"-76.826667"	"-12.886667"
"1129"	"77 25.9999800000003W"	"12 7.99998000000002S"	1978-12-04	12	1979	"-77.433333"	"-12.133333"
"1130"	"77 16.9999799999999W"	"12 1.99998000000004S"	1978-12-04	12	1979	"-77.283333"	"-12.033333"
"1131"	"77 16.0000199999999W"	"11 52.99998S"	1978-12-04	12	1979	"-77.266667"	"-11.883333"
"1132"	"77 42.0000000000002W"	"12 15S"	1978-12-04	12	1979	"-77.7"	"-12.25"
"1133"	"77 55.0000200000002W"	"11 25.00002S"	1978-12-05	12	1979	"-77.916667"	"-11.416667"
"1134"	"78 16.9999799999999W"	"11 27S"	1978-12-05	12	1979	"-78.283333"	"-11.45"
"1135"	"77 16.9999799999999W"	"11 42S"	1978-12-05	12	1979	"-77.283333"	"-11.7"
"1136"	"77 31.9999799999999W"	"11 28.00002S"	1978-12-05	12	1979	"-77.533333"	"-11.466667"
"1137"	"77 31.9999799999999W"	"11 58.00002S"	1978-12-05	12	1979	"-77.533333"	"-11.966667"
"1138"	"77 34.9999799999998W"	"11 52.99998S"	1978-12-05	12	1979	"-77.583333"	"-11.883333"
"1139"	"78 7.9999799999996W"	"12 24S"	1978-12-05	12	1979	"-78.133333"	"-12.4"
"1140"	"78 24.0000000000003W"	"11 57S"	1978-12-05	12	1979	"-78.4"	"-11.95"
"1141"	"78 27.0000000000002W"	"11 30S"	1978-12-05	12	1979	"-78.45"	"-11.5"
"1142"	"77 57.0000000000002W"	"10 34.99998S"	1978-12-06	12	1979	"-77.95"	"-10.583333"
"1143"	"77 52.0000200000004W"	"10 49.00002S"	1978-12-06	12	1979	"-77.866667"	"-10.816667"
"1144"	"77 52.0000200000004W"	"10 43.99998S"	1978-12-06	12	1979	"-77.866667"	"-10.733333"
"1145"	"77 49.9999799999998W"	"11 12S"	1978-12-06	12	1979	"-77.833333"	"-11.2"
"1146"	"78 9.00000000000034W"	"10 36S"	1978-12-06	12	1979	"-78.15"	"-10.6"
"1147"	"78 25.0000200000002W"	"11 12S"	1978-12-06	12	1979	"-78.416667"	"-11.2"
"1148"	"78 31.9999799999999W"	"10 37.99998S"	1978-12-06	12	1979	"-78.533333"	"-10.633333"
"1149"	"78 40.0000200000002W"	"10 55.00002S"	1978-12-06	12	1979	"-78.666667"	"-10.916667"
"1150"	"78 9.00000000000034W"	"10 19.00002S"	1978-12-07	12	1979	"-78.15"	"-10.316667"
"1151"	"78 16.9999799999999W"	"10 1.99998000000004S"	1978-12-07	12	1979	"-78.283333"	"-10.033333"
"1152"	"79 20.9999999999997W"	"9. 49.99998S"	1978-12-07	12	1979	"-79.35"	"-9.833333"
"1153"	"78 24.0000000000003W"	"10 33S"	1978-12-07	12	1979	"-78.4"	"-10.55"
"1154"	"78 31.9999799999999W"	"9. 43.00002S"	1978-12-07	12	1979	"-78.533333"	"-9.716667"
"1155"	"78 35.9999999999997W"	"10 22.99998S"	1978-12-07	12	1979	"-78.6"	"-10.383333"
"1156"	"74 32.9999999999998W"	"15 52.99998S"	1978-12-08	12	1979	"-74.55"	"-15.883333"
"1157"	"78 30W"	"9. 25.99998S"	1978-12-08	12	1979	"-78.5"	"-9.433333"
"1158"	"78 34.0000199999997W"	"9. 19.99998S"	1978-12-08	12	1979	"-78.566667"	"-9.333333"
"1159"	"78 43.0000200000001W"	"9. 22.00002S"	1978-12-08	12	1979	"-78.716667"	"-9.366667"
"1160"	"78 52.0000200000004W"	"9. 15S"	1978-12-08	12	1979	"-78.866667"	"-9.25"
"1161"	"79 22.0000200000004W"	"9. 18S"	1978-12-08	12	1979	"-79.366667"	"-9.3"
"1162"	"79 16.0000199999999W"	"9. 51S"	1978-12-08	12	1979	"-79.266667"	"-9.85"
"1163"	"74 9.00000000000034W"	"15 57S"	1978-12-08	12	1979	"-74.15"	"-15.95"
"1164"	"74 50.9999999999997W"	"15 49.99998S"	1978-12-08	12	1979	"-74.85"	"-15.833333"
"1165"	"75 34.0000199999997W"	"14 57S"	1978-12-09	12	1979	"-75.566667"	"-14.95"
"1166"	"75 37.9999799999996W"	"15 27S"	1978-12-09	12	1979	"-75.633333"	"-15.45"
"1167"	"75 55.9999800000003W"	"15 0S"	1978-12-09	12	1979	"-75.933333"	"-15"
"1168"	"75 43.9999800000001W"	"14 49.99998S"	1978-12-09	12	1979	"-75.733333"	"-14.833333"
"1169"	"76 43.9999800000001W"	"15 12S"	1978-12-09	12	1979	"-76.733333"	"-15.2"
"1170"	"76 25.0000200000002W"	"13 52.99998S"	1978-12-10	12	1979	"-76.416667"	"-13.883333"
"1171"	"76 31.0000199999999W"	"14 51S"	1978-12-10	12	1979	"-76.516667"	"-14.85"
"1172"	"76 17.9999999999998W"	"15 1.99998000000004S"	1978-12-10	12	1979	"-76.3"	"-15.033333"
"1173"	"78 32.9999999999998W"	"9. 21S"	1978-12-10	12	1979	"-78.55"	"-9.35"
"1174"	"79 7.0000200000004W"	"8. 49.99998S"	1978-12-10	12	1979	"-79.116667"	"-8.833333"
"1175"	"79 4.00001999999972W"	"8. 43.00002S"	1978-12-10	12	1979	"-79.066667"	"-8.716667"
"1176"	"79 16.9999799999999W"	"8. 37.99998S"	1978-12-10	12	1979	"-79.283333"	"-8.633333"
"1177"	"76 15W"	"14 21S"	1978-12-10	12	1979	"-76.25"	"-14.35"
"1178"	"76 19.0000199999997W"	"14 10.00002S"	1978-12-10	12	1979	"-76.316667"	"-14.166667"
"1179"	"76 25.9999800000003W"	"14 25.99998S"	1978-12-10	12	1979	"-76.433333"	"-14.433333"
"1180"	"76 42.0000000000002W"	"14 16.00002S"	1978-12-10	12	1979	"-76.7"	"-14.266667"
"1181"	"76 46.0000199999999W"	"13 43.00002S"	1978-12-10	12	1979	"-76.766667"	"-13.716667"
"1182"	"76 13.0000200000001W"	"15 19.00002S"	1978-12-10	12	1979	"-76.216667"	"-15.316667"
"1183"	"76 30W"	"14 55.99998S"	1978-12-10	12	1979	"-76.5"	"-14.933333"
"1184"	"76 57.0000000000002W"	"14 49.00002S"	1978-12-10	12	1979	"-76.95"	"-14.816667"
"1185"	"77 19.0000199999997W"	"14 28.00002S"	1978-12-10	12	1979	"-77.316667"	"-14.466667"
"1186"	"78 52.0000200000004W"	"9. 1.00002S"	1978-12-11	12	1979	"-78.866667"	"-9.016667"
"1187"	"78 55.0000200000002W"	"9. 45S"	1978-12-11	12	1979	"-78.916667"	"-9.75"
"1188"	"79 4.99997999999977W"	"8. 34.00002S"	1978-12-11	12	1979	"-79.083333"	"-8.566667"
"1189"	"79 5.99999999999966W"	"8. 22.00002S"	1978-12-11	12	1979	"-79.1"	"-8.366667"
"1190"	"79 2.99999999999983W"	"8. 34.00002S"	1978-12-11	12	1979	"-79.05"	"-8.566667"
"1191"	"79 10.9999800000003W"	"8. 22.00002S"	1978-12-11	12	1979	"-79.183333"	"-8.366667"
"1192"	"79 25.9999800000003W"	"8. 52.99998S"	1978-12-11	12	1979	"-79.433333"	"-8.883333"
"1193"	"79 32.9999999999998W"	"8. 51S"	1978-12-11	12	1979	"-79.55"	"-8.85"
"1194"	"76 22.0000200000004W"	"13 33S"	1978-12-12	12	1979	"-76.366667"	"-13.55"
"1195"	"79 13.0000200000001W"	"8. 16.00002S"	1978-12-12	12	1979	"-79.216667"	"-8.266667"
"1196"	"79 31.9999799999999W"	"8. 10.99998S"	1978-12-12	12	1979	"-79.533333"	"-8.183333"
"1197"	"79 34.0000199999997W"	"8. 4.00002000000004S"	1978-12-12	12	1979	"-79.566667"	"-8.066667"
"1198"	"79 45W"	"8. 24S"	1978-12-12	12	1979	"-79.75"	"-8.4"
"1199"	"79 46.0000199999999W"	"8. 5.99999999999998S"	1978-12-12	12	1979	"-79.766667"	"-8.1"
"1200"	"79 40.9999800000003W"	"8. 39S"	1978-12-12	12	1979	"-79.683333"	"-8.65"
"1201"	"76 43.0000200000001W"	"12 37.00002S"	1978-12-12	12	1979	"-76.716667"	"-12.616667"
"1202"	"76 45W"	"13 42S"	1978-12-12	12	1979	"-76.75"	"-13.7"
"1203"	"77 7.9999799999996W"	"13 54S"	1978-12-12	12	1979	"-77.133333"	"-13.9"
"1204"	"79 34.0000199999997W"	"7. 57S"	1978-12-13	12	1979	"-79.566667"	"-7.95"
"1205"	"79 34.0000199999997W"	"7. 43.00002S"	1978-12-13	12	1979	"-79.566667"	"-7.716667"
"1206"	"79 40.0000200000002W"	"7. 22.00002S"	1978-12-13	12	1979	"-79.666667"	"-7.366667"
"1207"	"79 31.0000199999999W"	"8. 18S"	1978-12-13	12	1979	"-79.516667"	"-8.3"
"1208"	"79 34.0000199999997W"	"7. 57S"	1978-12-13	12	1979	"-79.566667"	"-7.95"
"1209"	"79 49.9999799999998W"	"7. 43.00002S"	1978-12-13	12	1979	"-79.833333"	"-7.716667"
"1210"	"80 5.99999999999966W"	"7. 25.00002S"	1978-12-13	12	1979	"-80.1"	"-7.416667"
"1211"	"80 34.0000199999997W"	"7. 25.00002S"	1978-12-13	12	1979	"-80.566667"	"-7.416667"
"1212"	"79 47.9999999999998W"	"7. 52.99998S"	1978-12-13	12	1979	"-79.8"	"-7.883333"
"1213"	"80 31.0000199999999W"	"7. 40.00002S"	1978-12-13	12	1979	"-80.516667"	"-7.666667"
"1214"	"76 28.9999800000001W"	"13 10.00002S"	1978-12-13	12	1979	"-76.483333"	"-13.166667"
"1215"	"76 34.0000199999997W"	"12 57S"	1978-12-13	12	1979	"-76.566667"	"-12.95"
"1216"	"77 1.99997999999994W"	"12 22.00002S"	1978-12-13	12	1979	"-77.033333"	"-12.366667"
"1217"	"76 52.9999799999996W"	"13 13.99998S"	1978-12-13	12	1979	"-76.883333"	"-13.233333"
"1218"	"76 57.0000000000002W"	"13 1.00002S"	1978-12-13	12	1979	"-76.95"	"-13.016667"
"1219"	"77 7.0000200000004W"	"12 40.99998S"	1978-12-13	12	1979	"-77.116667"	"-12.683333"
"1220"	"77 31.9999799999999W"	"12 58.00002S"	1978-12-13	12	1979	"-77.533333"	"-12.966667"
"1221"	"77 22.0000200000004W"	"13 4.99997999999998S"	1978-12-13	12	1979	"-77.366667"	"-13.083333"
"1222"	"77 35.9999999999997W"	"12 16.99998S"	1978-12-14	12	1979	"-77.6"	"-12.283333"
"1223"	"81 13.9999800000001W"	"6. 5.99999999999998S"	1978-12-14	12	1979	"-81.233333"	"-6.1"
"1224"	"80 34.0000199999997W"	"6. 49.00002S"	1978-12-14	12	1979	"-80.566667"	"-6.816667"
"1225"	"80 49.0000199999997W"	"6. 31.99998S"	1978-12-14	12	1979	"-80.816667"	"-6.533333"
"1226"	"81 0W"	"6. 52.99998S"	1978-12-14	12	1979	"-81"	"-6.883333"
"1227"	"81 10.0000200000002W"	"6. 51S"	1978-12-14	12	1979	"-81.166667"	"-6.85"
"1228"	"80 34.0000199999997W"	"6. 46.99998S"	1978-12-14	12	1979	"-80.566667"	"-6.783333"
"1229"	"81 1.00001999999989W"	"6. 46.99998S"	1978-12-14	12	1979	"-81.016667"	"-6.783333"
"1230"	"81 4.99997999999977W"	"6. 25.00002S"	1978-12-14	12	1979	"-81.083333"	"-6.416667"
"1231"	"81 16.9999799999999W"	"6. 16.00002S"	1978-12-14	12	1979	"-81.283333"	"-6.266667"
"1232"	"77 13.0000200000001W"	"12 9.00000000000002S"	1978-12-14	12	1979	"-77.216667"	"-12.15"
"1233"	"77 22.0000200000004W"	"12 28.00002S"	1978-12-14	12	1979	"-77.366667"	"-12.466667"
"1234"	"77 52.0000200000004W"	"12 51S"	1978-12-14	12	1979	"-77.866667"	"-12.85"
"1235"	"81 30W"	"6. 19.99998S"	1978-12-15	12	1979	"-81.5"	"-6.333333"
"1236"	"77 44.5999800000004W"	"11 8.59998000000001S"	1979-02-06	2	1979	"-77.743333"	"-11.143333"
"1237"	"76 26.20002W"	"15 33S"	1979-02-06	2	1979	"-76.436667"	"-15.55"
"1238"	"76 34.9999799999998W"	"15 42S"	1979-02-06	2	1979	"-76.583333"	"-15.7"
"1239"	"77 30W"	"11 27S"	1979-02-06	2	1979	"-77.5"	"-11.45"
"1240"	"81 17.9999999999998W"	"6. 13.99998S"	1979-02-06	2	1979	"-81.3"	"-6.233333"
"1241"	"80 30W"	"7. 3.29999999999998S"	1979-02-06	2	1979	"-80.5"	"-7.055"
"1242"	"79 53.5000199999999W"	"7. 45.3S"	1979-02-06	2	1979	"-79.891667"	"-7.755"
"1243"	"80 20.9999999999997W"	"8. 52.00002S"	1979-02-06	2	1979	"-80.35"	"-8.866667"
"1244"	"79 13.9999800000001W"	"9. 12S"	1979-02-06	2	1979	"-79.233333"	"-9.2"
"1245"	"77 19.9999799999998W"	"12 5.99999999999998S"	1979-02-06	2	1979	"-77.333333"	"-12.1"
"1246"	"77 31.9999799999999W"	"12 4.99997999999998S"	1979-02-06	2	1979	"-77.533333"	"-12.083333"
"1247"	"76 35.9999999999997W"	"13 46.99998S"	1979-02-06	2	1979	"-76.6"	"-13.783333"
"1248"	"76 7.9999799999996W"	"14 45S"	1979-02-06	2	1979	"-76.133333"	"-14.75"
"1249"	"74 51.3000000000002W"	"15 51S"	1979-02-06	2	1979	"-74.855"	"-15.85"
"1250"	"75 28.1999999999999W"	"15 51S"	1979-02-07	2	1979	"-75.47"	"-15.85"
"1251"	"77 28.0000200000001W"	"12 34.5S"	1979-02-07	2	1979	"-77.466667"	"-12.575"
"1252"	"80 30.7000200000002W"	"6. 43.2S"	1979-02-07	2	1979	"-80.511667"	"-6.72"
"1253"	"80 45W"	"6. 38.29998S"	1979-02-07	2	1979	"-80.75"	"-6.638333"
"1254"	"80 8.29998000000018W"	"7. 32.1S"	1979-02-07	2	1979	"-80.138333"	"-7.535"
"1255"	"79 57.7999800000003W"	"7. 25.00002S"	1979-02-07	2	1979	"-79.963333"	"-7.416667"
"1256"	"80 13.8000000000002W"	"7. 22.8S"	1979-02-07	2	1979	"-80.23"	"-7.38"
"1257"	"79 26.29998W"	"8. 6.10002000000005S"	1979-02-07	2	1979	"-79.438333"	"-8.101667"
"1258"	"80 24.7000199999997W"	"8. 37.30002S"	1979-02-07	2	1979	"-80.411667"	"-8.621667"
"1259"	"79 20.9999999999997W"	"8. 40.00002S"	1979-02-07	2	1979	"-79.35"	"-8.666667"
"1260"	"79 28.0000200000001W"	"8. 43.00002S"	1979-02-07	2	1979	"-79.466667"	"-8.716667"
"1261"	"77 58.0000200000001W"	"10 42S"	1979-02-07	2	1979	"-77.966667"	"-10.7"
"1262"	"78 16.5000000000003W"	"12 18.79998S"	1979-02-07	2	1979	"-78.275"	"-12.313333"
"1263"	"76 34.0000199999997W"	"13 18S"	1979-02-07	2	1979	"-76.566667"	"-13.3"
"1264"	"76 6.49998000000011W"	"14 29.50002S"	1979-02-07	2	1979	"-76.108333"	"-14.491667"
"1265"	"76 30W"	"14 23.50002S"	1979-02-07	2	1979	"-76.5"	"-14.391667"
"1266"	"77 28.9999800000001W"	"11 40.99998S"	1979-02-08	2	1979	"-77.483333"	"-11.683333"
"1267"	"78 46.9999799999999W"	"10 58.00002S"	1979-02-08	2	1979	"-78.783333"	"-10.966667"
"1268"	"76 50.9999999999997W"	"12 43.00002S"	1979-02-08	2	1979	"-76.85"	"-12.716667"
"1269"	"76 50.5000200000001W"	"14 8.50002S"	1979-02-08	2	1979	"-76.841667"	"-14.141667"
"1270"	"80 42.0000000000002W"	"6. 51S"	1979-02-28	2	1979	"-80.7"	"-6.85"
"1271"	"80 39.0000000000003W"	"6. 34.00002S"	1979-02-28	2	1979	"-80.65"	"-6.566667"
"1272"	"81 7.0000200000004W"	"6. 22.00002S"	1979-03-07	3	1979	"-81.116667"	"-6.366667"
"1273"	"80 49.9999799999998W"	"6. 30S"	1979-03-08	3	1979	"-80.833333"	"-6.5"
"1274"	"80 25.0000200000002W"	"7. 37.00002S"	1979-03-08	3	1979	"-80.416667"	"-7.616667"
"1275"	"80 9.00000000000034W"	"7. 1.00002S"	1979-03-09	3	1979	"-80.15"	"-7.016667"
"1276"	"79 52.0000200000004W"	"7. 7.00001999999998S"	1979-03-09	3	1979	"-79.866667"	"-7.116667"
"1277"	"79 49.9999799999998W"	"7. 24S"	1979-03-09	3	1979	"-79.833333"	"-7.4"
"1278"	"79 46.0000199999999W"	"7. 22.00002S"	1979-03-10	3	1979	"-79.766667"	"-7.366667"
"1279"	"79 40.0000200000002W"	"7. 28.99998S"	1979-03-10	3	1979	"-79.666667"	"-7.483333"
"1280"	"79 28.0000200000001W"	"7. 49.00002S"	1979-03-10	3	1979	"-79.466667"	"-7.816667"
"1281"	"79 4.99997999999977W"	"8. 19.99998S"	1979-03-10	3	1979	"-79.083333"	"-8.333333"
"1282"	"79 4.99997999999977W"	"8. 19.99998S"	1979-03-11	3	1979	"-79.083333"	"-8.333333"
"1283"	"78 49.0000199999997W"	"8. 48S"	1979-03-12	3	1979	"-78.816667"	"-8.8"
"1284"	"78 31.9999799999999W"	"9. 15S"	1979-03-13	3	1979	"-78.533333"	"-9.25"
"1285"	"78 39.0000000000003W"	"9. 15S"	1979-03-13	3	1979	"-78.65"	"-9.25"
"1286"	"78 28.0000200000001W"	"9. 22.00002S"	1979-03-13	3	1979	"-78.466667"	"-9.366667"
"1287"	"78 19.9999799999998W"	"10 22.00002S"	1979-03-14	3	1979	"-78.333333"	"-10.366667"
"1288"	"78 10.0000200000002W"	"10 10.00002S"	1979-03-14	3	1979	"-78.166667"	"-10.166667"
"1289"	"78 1.00001999999989W"	"10 22.99998S"	1979-03-14	3	1979	"-78.016667"	"-10.383333"
"1290"	"78 7.9999799999996W"	"10 28.99998S"	1979-03-14	3	1979	"-78.133333"	"-10.483333"
"1291"	"77 52.9999799999996W"	"10 39S"	1979-03-15	3	1979	"-77.883333"	"-10.65"
"1292"	"77 49.9999799999998W"	"10 48S"	1979-03-15	3	1979	"-77.833333"	"-10.8"
"1293"	"77 19.9999799999998W"	"11 33S"	1979-03-16	3	1979	"-77.333333"	"-11.55"
"1294"	"77 27.0000000000002W"	"11 27S"	1979-03-16	3	1979	"-77.45"	"-11.45"
"1295"	"78 46.0000199999999W"	"9. 1.00002S"	1979-03-22	3	1979	"-78.766667"	"-9.016667"
"1296"	"77 25.9999800000003W"	"12 1.99998000000004S"	1979-03-30	3	1979	"-77.433333"	"-12.033333"
"1297"	"77 19.0000199999997W"	"11 57S"	1979-03-30	3	1979	"-77.316667"	"-11.95"
"1298"	"76 54.0000000000003W"	"12 55.99998S"	1979-03-31	3	1979	"-76.9"	"-12.933333"
"1299"	"76 50.9999999999997W"	"12 37.00002S"	1979-03-31	3	1979	"-76.85"	"-12.616667"
"1300"	"77 2.99999999999983W"	"13 3.00000000000004S"	1979-03-31	3	1979	"-77.05"	"-13.05"
"1301"	"77 5.99999999999966W"	"12 43.99998S"	1979-03-31	3	1979	"-77.1"	"-12.733333"
"1302"	"77 47.9999999999998W"	"12 49.00002S"	1979-03-31	3	1979	"-77.8"	"-12.816667"
"1303"	"77 34.9999799999998W"	"12 40.00002S"	1979-03-31	3	1979	"-77.583333"	"-12.666667"
"1304"	"77 24.0000000000003W"	"14 0S"	1979-03-31	3	1979	"-77.4"	"-14"
"1305"	"77 1.00001999999989W"	"12 46.99998S"	1979-03-31	3	1979	"-77.016667"	"-12.783333"
"1306"	"77 2.99999999999983W"	"12 27S"	1979-03-31	3	1979	"-77.05"	"-12.45"
"1307"	"76 43.9999800000001W"	"13 25.99998S"	1979-04-01	4	1979	"-76.733333"	"-13.433333"
"1308"	"76 28.0000200000001W"	"13 10.99998S"	1979-04-01	4	1979	"-76.466667"	"-13.183333"
"1309"	"76 43.9999800000001W"	"13 16.00002S"	1979-04-01	4	1979	"-76.733333"	"-13.266667"
"1310"	"77 10.9999800000003W"	"13 7.99998000000002S"	1979-04-01	4	1979	"-77.183333"	"-13.133333"
"1311"	"76 28.0000200000001W"	"13 45S"	1979-04-02	4	1979	"-76.466667"	"-13.75"
"1312"	"76 20.9999999999997W"	"14 10.00002S"	1979-04-02	4	1979	"-76.35"	"-14.166667"
"1313"	"76 37.0000200000004W"	"14 13.99998S"	1979-04-02	4	1979	"-76.616667"	"-14.233333"
"1314"	"76 20.9999999999997W"	"14 34.99998S"	1979-04-02	4	1979	"-76.35"	"-14.583333"
"1315"	"76 42.0000000000002W"	"14 5.99999999999998S"	1979-04-02	4	1979	"-76.7"	"-14.1"
"1316"	"76 34.9999799999998W"	"14 40.00002S"	1979-04-02	4	1979	"-76.583333"	"-14.666667"
"1317"	"76 25.0000200000002W"	"14 51S"	1979-04-02	4	1979	"-76.416667"	"-14.85"
"1318"	"77 2.99999999999983W"	"14 18S"	1979-04-02	4	1979	"-77.05"	"-14.3"
"1319"	"77 2.99999999999983W"	"14 36S"	1979-04-02	4	1979	"-77.05"	"-14.6"
"1320"	"76 13.9999800000001W"	"14 25.00002S"	1979-04-02	4	1979	"-76.233333"	"-14.416667"
"1321"	"75 49.9999799999998W"	"14 48S"	1979-04-03	4	1979	"-75.833333"	"-14.8"
"1322"	"75 42.0000000000002W"	"15 1.99998000000004S"	1979-04-03	4	1979	"-75.7"	"-15.033333"
"1323"	"76 22.9999799999996W"	"15 16.00002S"	1979-04-03	4	1979	"-76.383333"	"-15.266667"
"1324"	"76 10.0000200000002W"	"14 45S"	1979-04-03	4	1979	"-76.166667"	"-14.75"
"1325"	"75 13.9999800000001W"	"15 19.00002S"	1979-04-04	4	1979	"-75.233333"	"-15.316667"
"1326"	"75 58.9999800000001W"	"15 49.00002S"	1979-04-04	4	1979	"-75.983333"	"-15.816667"
"1327"	"75 28.0000200000001W"	"15 13.99998S"	1979-04-04	4	1979	"-75.466667"	"-15.233333"
"1328"	"74 52.0000200000004W"	"15 34.99998S"	1979-04-05	4	1979	"-74.866667"	"-15.583333"
"1329"	"75 13.9999800000001W"	"15 58.99998S"	1979-04-05	4	1979	"-75.233333"	"-15.983333"
"1330"	"75 7.9999799999996W"	"15 40.00002S"	1979-04-05	4	1979	"-75.133333"	"-15.666667"
"1331"	"81 2.99999999999983W"	"6. 15S"	1979-09-04	9	1980	"-81.05"	"-6.25"
"1332"	"81 31.9999799999999W"	"6. 10.00002S"	1979-09-04	9	1980	"-81.533333"	"-6.166667"
"1333"	"80 57.0000000000002W"	"7. 1.99997999999999S"	1979-09-04	9	1980	"-80.95"	"-7.033333"
"1334"	"81 31.0000199999999W"	"7. 9.00000000000002S"	1979-09-04	9	1980	"-81.516667"	"-7.15"
"1335"	"79 50.9999999999997W"	"7. 15S"	1979-09-04	9	1980	"-79.85"	"-7.25"
"1336"	"80 47.9999999999998W"	"7. 46.99998S"	1979-09-04	9	1980	"-80.8"	"-7.783333"
"1337"	"79 52.9999799999996W"	"8. 7.99998000000002S"	1979-09-04	9	1980	"-79.883333"	"-8.133333"
